,lat,lon,MAU
99,28.0,1.7999999999999297,
100,28.0,1.999999999999929,
101,28.0,2.1999999999999282,
102,28.0,2.3999999999999275,
103,28.0,2.599999999999927,
104,28.0,2.799999999999926,
105,28.0,2.9999999999999254,
106,28.0,3.1999999999999247,
107,28.0,3.399999999999924,
108,28.0,3.5999999999999233,
109,28.0,3.7999999999999226,
110,28.0,3.999999999999922,
111,28.0,4.199999999999921,
112,28.0,4.39999999999992,
113,28.0,4.59999999999992,
114,28.0,4.799999999999919,
115,28.0,4.999999999999918,
116,28.0,5.199999999999918,
117,28.0,5.399999999999917,
118,28.0,5.599999999999916,
119,28.0,5.7999999999999154,
120,28.0,5.999999999999915,
121,28.0,6.199999999999914,
122,28.0,6.399999999999913,
123,28.0,6.599999999999913,
124,28.0,6.799999999999912,
125,28.0,6.999999999999911,
126,28.0,7.1999999999999105,
127,28.0,7.39999999999991,
128,28.0,7.599999999999909,
129,28.0,7.799999999999908,
130,28.0,7.999999999999908,
131,28.0,8.199999999999907,
132,28.0,8.399999999999906,
133,28.0,8.599999999999905,
134,28.0,8.799999999999905,
135,28.0,8.999999999999904,
136,28.0,9.199999999999903,
137,28.0,9.399999999999903,
138,28.0,9.599999999999902,
139,28.0,9.799999999999901,
140,28.0,9.9999999999999,
141,28.0,10.1999999999999,
142,28.0,10.399999999999899,
143,28.0,10.599999999999898,
144,28.0,10.799999999999898,
145,28.0,10.999999999999897,
146,28.0,11.199999999999896,
147,28.0,11.399999999999896,
148,28.0,11.599999999999895,
149,28.0,11.799999999999894,
150,28.0,11.999999999999893,
151,28.0,12.199999999999893,
152,28.0,12.399999999999892,
153,28.0,12.599999999999891,
154,28.0,12.79999999999989,
155,28.0,12.99999999999989,
156,28.0,13.19999999999989,
157,28.0,13.399999999999888,
158,28.0,13.599999999999888,
159,28.0,13.799999999999887,
160,28.0,13.999999999999886,
161,28.0,14.19999999999989,
162,28.0,14.399999999999885,
163,28.0,14.59999999999988,
164,28.0,14.799999999999883,
165,28.0,14.999999999999886,
166,28.0,15.199999999999882,
167,28.0,15.399999999999878,
168,28.0,15.59999999999988,
169,28.0,15.799999999999883,
170,28.0,15.99999999999988,
171,28.0,16.199999999999875,
172,28.0,16.399999999999878,
173,28.0,16.59999999999988,
174,28.0,16.799999999999876,
175,28.0,16.999999999999872,
176,28.0,17.199999999999875,
177,28.0,17.399999999999878,
178,28.0,17.599999999999874,
179,28.0,17.79999999999987,
180,28.0,17.999999999999872,
181,28.0,18.199999999999875,
182,28.0,18.39999999999987,
183,28.0,18.599999999999866,
184,28.0,18.79999999999987,
185,28.0,18.999999999999872,
186,28.0,19.199999999999868,
187,28.0,19.399999999999864,
188,28.0,19.599999999999866,
189,28.0,19.79999999999987,
190,28.0,19.999999999999865,
191,28.0,20.19999999999986,
192,28.0,20.399999999999864,
193,28.0,20.599999999999866,
194,28.0,20.799999999999862,
195,28.0,20.999999999999858,
196,28.0,21.19999999999986,
197,28.0,21.399999999999864,
198,28.0,21.59999999999986,
199,28.0,21.799999999999855,
200,28.0,21.999999999999858,
201,28.0,22.19999999999986,
202,28.0,22.399999999999856,
203,28.0,22.599999999999852,
204,28.0,22.799999999999855,
205,28.0,22.999999999999858,
206,28.0,23.199999999999854,
207,28.0,23.39999999999985,
208,28.0,23.599999999999852,
209,28.0,23.799999999999855,
210,28.0,23.99999999999985,
211,28.0,24.199999999999847,
212,28.0,24.39999999999985,
213,28.0,24.599999999999852,
214,28.0,24.799999999999848,
215,28.0,24.999999999999844,
216,28.0,25.199999999999847,
217,28.0,25.39999999999985,
218,28.0,25.599999999999845,
219,28.0,25.79999999999984,
220,28.0,25.999999999999844,
221,28.0,26.199999999999847,
222,28.0,26.399999999999842,
223,28.0,26.599999999999838,
224,28.0,26.79999999999984,
225,28.0,26.999999999999844,
226,28.0,27.19999999999984,
227,28.0,27.399999999999835,
228,28.0,27.599999999999838,
229,28.0,27.79999999999984,
230,28.0,27.999999999999837,
231,28.0,28.199999999999832,
232,28.0,28.399999999999835,
233,28.0,28.599999999999838,
234,28.0,28.799999999999834,
235,28.0,28.99999999999983,
236,28.0,29.199999999999832,
237,28.0,29.399999999999835,
238,28.0,29.59999999999983,
239,28.0,29.799999999999827,
240,28.2,-18.0,
241,28.2,-17.8,
242,28.2,-17.6,
243,28.2,-17.400000000000002,
244,28.2,-17.200000000000003,
245,28.2,-17.000000000000004,3.9861933141014556
246,28.2,-16.800000000000004,2.5556206155835217
247,28.2,-16.600000000000005,14.912795410498976
248,28.2,-16.400000000000006,12.537563372869478
249,28.2,-16.200000000000006,13.777811214094426
250,28.2,-16.000000000000007,11.788703107211454
251,28.2,-15.800000000000008,6.0635392321557555
252,28.2,-15.600000000000009,3.2176928063824057
253,28.2,-15.40000000000001,1.7353126746471526
254,28.2,-15.20000000000001,3.839246955073009
255,28.2,-15.00000000000001,6.748261738734362
256,28.2,-14.800000000000011,
257,28.2,-14.600000000000012,
258,28.2,-14.400000000000013,
259,28.2,-14.200000000000014,10.276442608450884
260,28.2,-14.000000000000014,7.850441584228647
261,28.2,-13.800000000000015,7.3792584093044296
262,28.2,-13.600000000000016,9.169370600620663
263,28.2,-13.400000000000016,
264,28.2,-13.200000000000017,
265,28.2,-13.000000000000018,
266,28.2,-12.800000000000018,
267,28.2,-12.60000000000002,
268,28.2,-12.40000000000002,
269,28.2,-12.20000000000002,
270,28.2,-12.000000000000021,
271,28.2,-11.800000000000022,
272,28.2,-11.600000000000023,
273,28.2,-11.400000000000023,
274,28.2,-11.200000000000024,
275,28.2,-11.000000000000025,
276,28.2,-10.800000000000026,
277,28.2,-10.600000000000026,
278,28.2,-10.400000000000027,
279,28.2,-10.200000000000028,
280,28.2,-10.000000000000028,
281,28.2,-9.80000000000003,
282,28.2,-9.60000000000003,
283,28.2,-9.40000000000003,
284,28.2,-9.200000000000031,
285,28.2,-9.000000000000032,
286,28.2,-8.800000000000033,
287,28.2,-8.600000000000033,
288,28.2,-8.400000000000034,
289,28.2,-8.200000000000035,
290,28.2,-8.000000000000036,
291,28.2,-7.800000000000036,
292,28.2,-7.600000000000037,
293,28.2,-7.400000000000038,
294,28.2,-7.200000000000038,
295,28.2,-7.000000000000039,
296,28.2,-6.80000000000004,
297,28.2,-6.6000000000000405,
298,28.2,-6.400000000000041,
299,28.2,-6.200000000000042,
300,28.2,-6.000000000000043,
301,28.2,-5.800000000000043,
302,28.2,-5.600000000000044,
303,28.2,-5.400000000000045,
304,28.2,-5.2000000000000455,
305,28.2,-5.000000000000046,
306,28.2,-4.800000000000047,
307,28.2,-4.600000000000048,
308,28.2,-4.400000000000048,
309,28.2,-4.200000000000049,
310,28.2,-4.00000000000005,
311,28.2,-3.8000000000000504,
312,28.2,-3.600000000000051,
313,28.2,-3.400000000000052,
314,28.2,-3.2000000000000526,
315,28.2,-3.0000000000000533,
316,28.2,-2.800000000000054,
317,28.2,-2.6000000000000547,
318,28.2,-2.4000000000000554,
319,28.2,-2.200000000000056,
320,28.2,-2.000000000000057,
321,28.2,-1.8000000000000576,
322,28.2,-1.6000000000000583,
323,28.2,-1.400000000000059,
324,28.2,-1.2000000000000597,
325,28.2,-1.0000000000000604,
326,28.2,-0.8000000000000611,
327,28.2,-0.6000000000000618,
328,28.2,-0.40000000000006253,
329,28.2,-0.20000000000006324,
330,28.2,-6.394884621840902e-14,
331,28.2,0.19999999999993534,
332,28.2,0.39999999999993463,
333,28.2,0.5999999999999339,
334,28.2,0.7999999999999332,
335,28.2,0.9999999999999325,
336,28.2,1.1999999999999318,
337,28.2,1.399999999999931,
338,28.2,1.5999999999999304,
339,28.2,1.7999999999999297,
340,28.2,1.999999999999929,
341,28.2,2.1999999999999282,
342,28.2,2.3999999999999275,
343,28.2,2.599999999999927,
344,28.2,2.799999999999926,
345,28.2,2.9999999999999254,
346,28.2,3.1999999999999247,
347,28.2,3.399999999999924,
348,28.2,3.5999999999999233,
349,28.2,3.7999999999999226,
350,28.2,3.999999999999922,
351,28.2,4.199999999999921,
352,28.2,4.39999999999992,
353,28.2,4.59999999999992,
354,28.2,4.799999999999919,
355,28.2,4.999999999999918,
356,28.2,5.199999999999918,
357,28.2,5.399999999999917,
358,28.2,5.599999999999916,
359,28.2,5.7999999999999154,
360,28.2,5.999999999999915,
361,28.2,6.199999999999914,
362,28.2,6.399999999999913,
363,28.2,6.599999999999913,
364,28.2,6.799999999999912,
365,28.2,6.999999999999911,
366,28.2,7.1999999999999105,
367,28.2,7.39999999999991,
368,28.2,7.599999999999909,
369,28.2,7.799999999999908,
370,28.2,7.999999999999908,
371,28.2,8.199999999999907,
372,28.2,8.399999999999906,
373,28.2,8.599999999999905,
374,28.2,8.799999999999905,
375,28.2,8.999999999999904,
376,28.2,9.199999999999903,
377,28.2,9.399999999999903,
378,28.2,9.599999999999902,
379,28.2,9.799999999999901,
380,28.2,9.9999999999999,
381,28.2,10.1999999999999,
382,28.2,10.399999999999899,
383,28.2,10.599999999999898,
384,28.2,10.799999999999898,
385,28.2,10.999999999999897,
386,28.2,11.199999999999896,
387,28.2,11.399999999999896,
388,28.2,11.599999999999895,
389,28.2,11.799999999999894,
390,28.2,11.999999999999893,
391,28.2,12.199999999999893,
392,28.2,12.399999999999892,
393,28.2,12.599999999999891,
394,28.2,12.79999999999989,
395,28.2,12.99999999999989,
396,28.2,13.19999999999989,
397,28.2,13.399999999999888,
398,28.2,13.599999999999888,
399,28.2,13.799999999999887,
400,28.2,13.999999999999886,
401,28.2,14.19999999999989,
402,28.2,14.399999999999885,
403,28.2,14.59999999999988,
404,28.2,14.799999999999883,
405,28.2,14.999999999999886,
406,28.2,15.199999999999882,
407,28.2,15.399999999999878,
408,28.2,15.59999999999988,
409,28.2,15.799999999999883,
410,28.2,15.99999999999988,
411,28.2,16.199999999999875,
412,28.2,16.399999999999878,
413,28.2,16.59999999999988,
414,28.2,16.799999999999876,
415,28.2,16.999999999999872,
416,28.2,17.199999999999875,
417,28.2,17.399999999999878,
418,28.2,17.599999999999874,
419,28.2,17.79999999999987,
420,28.2,17.999999999999872,
421,28.2,18.199999999999875,
422,28.2,18.39999999999987,
423,28.2,18.599999999999866,
424,28.2,18.79999999999987,
425,28.2,18.999999999999872,
426,28.2,19.199999999999868,
427,28.2,19.399999999999864,
428,28.2,19.599999999999866,
429,28.2,19.79999999999987,
430,28.2,19.999999999999865,
431,28.2,20.19999999999986,
432,28.2,20.399999999999864,
433,28.2,20.599999999999866,
434,28.2,20.799999999999862,
435,28.2,20.999999999999858,
436,28.2,21.19999999999986,
437,28.2,21.399999999999864,
438,28.2,21.59999999999986,
439,28.2,21.799999999999855,
440,28.2,21.999999999999858,
441,28.2,22.19999999999986,
442,28.2,22.399999999999856,
443,28.2,22.599999999999852,
444,28.2,22.799999999999855,
445,28.2,22.999999999999858,
446,28.2,23.199999999999854,
447,28.2,23.39999999999985,
448,28.2,23.599999999999852,
449,28.2,23.799999999999855,
450,28.2,23.99999999999985,
451,28.2,24.199999999999847,
452,28.2,24.39999999999985,
453,28.2,24.599999999999852,
454,28.2,24.799999999999848,
455,28.2,24.999999999999844,
456,28.2,25.199999999999847,
457,28.2,25.39999999999985,
458,28.2,25.599999999999845,
459,28.2,25.79999999999984,
460,28.2,25.999999999999844,
461,28.2,26.199999999999847,
462,28.2,26.399999999999842,
463,28.2,26.599999999999838,
464,28.2,26.79999999999984,
465,28.2,26.999999999999844,
466,28.2,27.19999999999984,
467,28.2,27.399999999999835,
468,28.2,27.599999999999838,
469,28.2,27.79999999999984,
470,28.2,27.999999999999837,
471,28.2,28.199999999999832,
472,28.2,28.399999999999835,
473,28.2,28.599999999999838,
474,28.2,28.799999999999834,
475,28.2,28.99999999999983,
476,28.2,29.199999999999832,
477,28.2,29.399999999999835,
478,28.2,29.59999999999983,
479,28.2,29.799999999999827,
480,28.4,-18.0,
481,28.4,-17.8,
482,28.4,-17.6,
483,28.4,-17.400000000000002,
484,28.4,-17.200000000000003,
485,28.4,-17.000000000000004,
486,28.4,-16.800000000000004,4.573967361066098
487,28.4,-16.600000000000005,13.98818020212375
488,28.4,-16.400000000000006,4.0326230307101385
489,28.4,-16.200000000000006,2.95533270868639
490,28.4,-16.000000000000007,8.344213518692836
491,28.4,-15.800000000000008,21.906032168490423
492,28.4,-15.600000000000009,5.873927804411189
493,28.4,-15.40000000000001,5.2129213121214315
494,28.4,-15.20000000000001,6.2354694420175445
495,28.4,-15.00000000000001,
496,28.4,-14.800000000000011,
497,28.4,-14.600000000000012,
498,28.4,-14.400000000000013,
499,28.4,-14.200000000000014,7.646432539284767
500,28.4,-14.000000000000014,3.817701387587068
501,28.4,-13.800000000000015,2.7225666351919355
502,28.4,-13.600000000000016,6.081161564857441
503,28.4,-13.400000000000016,10.162639067142157
504,28.4,-13.200000000000017,
505,28.4,-13.000000000000018,
506,28.4,-12.800000000000018,
507,28.4,-12.60000000000002,
508,28.4,-12.40000000000002,
509,28.4,-12.20000000000002,
510,28.4,-12.000000000000021,
511,28.4,-11.800000000000022,
512,28.4,-11.600000000000023,
513,28.4,-11.400000000000023,
514,28.4,-11.200000000000024,
515,28.4,-11.000000000000025,
516,28.4,-10.800000000000026,
517,28.4,-10.600000000000026,
518,28.4,-10.400000000000027,
519,28.4,-10.200000000000028,
520,28.4,-10.000000000000028,
521,28.4,-9.80000000000003,
522,28.4,-9.60000000000003,
523,28.4,-9.40000000000003,
524,28.4,-9.200000000000031,
525,28.4,-9.000000000000032,
526,28.4,-8.800000000000033,
527,28.4,-8.600000000000033,
528,28.4,-8.400000000000034,
529,28.4,-8.200000000000035,
530,28.4,-8.000000000000036,
531,28.4,-7.800000000000036,
532,28.4,-7.600000000000037,
533,28.4,-7.400000000000038,
534,28.4,-7.200000000000038,
535,28.4,-7.000000000000039,
536,28.4,-6.80000000000004,
537,28.4,-6.6000000000000405,
538,28.4,-6.400000000000041,
539,28.4,-6.200000000000042,
540,28.4,-6.000000000000043,
541,28.4,-5.800000000000043,
542,28.4,-5.600000000000044,
543,28.4,-5.400000000000045,
544,28.4,-5.2000000000000455,
545,28.4,-5.000000000000046,
546,28.4,-4.800000000000047,
547,28.4,-4.600000000000048,
548,28.4,-4.400000000000048,
549,28.4,-4.200000000000049,
550,28.4,-4.00000000000005,
551,28.4,-3.8000000000000504,
552,28.4,-3.600000000000051,
553,28.4,-3.400000000000052,
554,28.4,-3.2000000000000526,
555,28.4,-3.0000000000000533,
556,28.4,-2.800000000000054,
557,28.4,-2.6000000000000547,
558,28.4,-2.4000000000000554,
559,28.4,-2.200000000000056,
560,28.4,-2.000000000000057,
561,28.4,-1.8000000000000576,
562,28.4,-1.6000000000000583,
563,28.4,-1.400000000000059,
564,28.4,-1.2000000000000597,
565,28.4,-1.0000000000000604,
566,28.4,-0.8000000000000611,
567,28.4,-0.6000000000000618,
568,28.4,-0.40000000000006253,
569,28.4,-0.20000000000006324,
570,28.4,-6.394884621840902e-14,
571,28.4,0.19999999999993534,
572,28.4,0.39999999999993463,
573,28.4,0.5999999999999339,
574,28.4,0.7999999999999332,
575,28.4,0.9999999999999325,
576,28.4,1.1999999999999318,
577,28.4,1.399999999999931,
578,28.4,1.5999999999999304,
579,28.4,1.7999999999999297,
580,28.4,1.999999999999929,
581,28.4,2.1999999999999282,
582,28.4,2.3999999999999275,
583,28.4,2.599999999999927,
584,28.4,2.799999999999926,
585,28.4,2.9999999999999254,
586,28.4,3.1999999999999247,
587,28.4,3.399999999999924,
588,28.4,3.5999999999999233,
589,28.4,3.7999999999999226,
590,28.4,3.999999999999922,
591,28.4,4.199999999999921,
592,28.4,4.39999999999992,
593,28.4,4.59999999999992,
594,28.4,4.799999999999919,
595,28.4,4.999999999999918,
596,28.4,5.199999999999918,
597,28.4,5.399999999999917,
598,28.4,5.599999999999916,
599,28.4,5.7999999999999154,
600,28.4,5.999999999999915,
601,28.4,6.199999999999914,
602,28.4,6.399999999999913,
603,28.4,6.599999999999913,
604,28.4,6.799999999999912,
605,28.4,6.999999999999911,
606,28.4,7.1999999999999105,
607,28.4,7.39999999999991,
608,28.4,7.599999999999909,
609,28.4,7.799999999999908,
610,28.4,7.999999999999908,
611,28.4,8.199999999999907,
612,28.4,8.399999999999906,
613,28.4,8.599999999999905,
614,28.4,8.799999999999905,
615,28.4,8.999999999999904,
616,28.4,9.199999999999903,
617,28.4,9.399999999999903,
618,28.4,9.599999999999902,
619,28.4,9.799999999999901,
620,28.4,9.9999999999999,
621,28.4,10.1999999999999,
622,28.4,10.399999999999899,
623,28.4,10.599999999999898,
624,28.4,10.799999999999898,
625,28.4,10.999999999999897,
626,28.4,11.199999999999896,
627,28.4,11.399999999999896,
628,28.4,11.599999999999895,
629,28.4,11.799999999999894,
630,28.4,11.999999999999893,
631,28.4,12.199999999999893,
632,28.4,12.399999999999892,
633,28.4,12.599999999999891,
634,28.4,12.79999999999989,
635,28.4,12.99999999999989,
636,28.4,13.19999999999989,
637,28.4,13.399999999999888,
638,28.4,13.599999999999888,
639,28.4,13.799999999999887,
640,28.4,13.999999999999886,
641,28.4,14.19999999999989,
642,28.4,14.399999999999885,
643,28.4,14.59999999999988,
644,28.4,14.799999999999883,
645,28.4,14.999999999999886,
646,28.4,15.199999999999882,
647,28.4,15.399999999999878,
648,28.4,15.59999999999988,
649,28.4,15.799999999999883,
650,28.4,15.99999999999988,
651,28.4,16.199999999999875,
652,28.4,16.399999999999878,
653,28.4,16.59999999999988,
654,28.4,16.799999999999876,
655,28.4,16.999999999999872,
656,28.4,17.199999999999875,
657,28.4,17.399999999999878,
658,28.4,17.599999999999874,
659,28.4,17.79999999999987,
660,28.4,17.999999999999872,
661,28.4,18.199999999999875,
662,28.4,18.39999999999987,
663,28.4,18.599999999999866,
664,28.4,18.79999999999987,
665,28.4,18.999999999999872,
666,28.4,19.199999999999868,
667,28.4,19.399999999999864,
668,28.4,19.599999999999866,
669,28.4,19.79999999999987,
670,28.4,19.999999999999865,
671,28.4,20.19999999999986,
672,28.4,20.399999999999864,
673,28.4,20.599999999999866,
674,28.4,20.799999999999862,
675,28.4,20.999999999999858,
676,28.4,21.19999999999986,
677,28.4,21.399999999999864,
678,28.4,21.59999999999986,
679,28.4,21.799999999999855,
680,28.4,21.999999999999858,
681,28.4,22.19999999999986,
682,28.4,22.399999999999856,
683,28.4,22.599999999999852,
684,28.4,22.799999999999855,
685,28.4,22.999999999999858,
686,28.4,23.199999999999854,
687,28.4,23.39999999999985,
688,28.4,23.599999999999852,
689,28.4,23.799999999999855,
690,28.4,23.99999999999985,
691,28.4,24.199999999999847,
692,28.4,24.39999999999985,
693,28.4,24.599999999999852,
694,28.4,24.799999999999848,
695,28.4,24.999999999999844,
696,28.4,25.199999999999847,
697,28.4,25.39999999999985,
698,28.4,25.599999999999845,
699,28.4,25.79999999999984,
700,28.4,25.999999999999844,
701,28.4,26.199999999999847,
702,28.4,26.399999999999842,
703,28.4,26.599999999999838,
704,28.4,26.79999999999984,
705,28.4,26.999999999999844,
706,28.4,27.19999999999984,
707,28.4,27.399999999999835,
708,28.4,27.599999999999838,
709,28.4,27.79999999999984,
710,28.4,27.999999999999837,
711,28.4,28.199999999999832,
712,28.4,28.399999999999835,
713,28.4,28.599999999999838,
714,28.4,28.799999999999834,
715,28.4,28.99999999999983,
716,28.4,29.199999999999832,
717,28.4,29.399999999999835,
718,28.4,29.59999999999983,
719,28.4,29.799999999999827,
720,28.599999999999998,-18.0,
721,28.599999999999998,-17.8,
722,28.599999999999998,-17.6,
723,28.599999999999998,-17.400000000000002,
724,28.599999999999998,-17.200000000000003,
725,28.599999999999998,-17.000000000000004,
726,28.599999999999998,-16.800000000000004,
727,28.599999999999998,-16.600000000000005,10.548576537766511
728,28.599999999999998,-16.400000000000006,5.9560480088464764
729,28.599999999999998,-16.200000000000006,5.288277748771258
730,28.599999999999998,-16.000000000000007,9.420309304902474
731,28.599999999999998,-15.800000000000008,14.758163621596875
732,28.599999999999998,-15.600000000000009,
733,28.599999999999998,-15.40000000000001,
734,28.599999999999998,-15.20000000000001,
735,28.599999999999998,-15.00000000000001,
736,28.599999999999998,-14.800000000000011,
737,28.599999999999998,-14.600000000000012,
738,28.599999999999998,-14.400000000000013,
739,28.599999999999998,-14.200000000000014,7.670929203159135
740,28.599999999999998,-14.000000000000014,3.877264150231867
741,28.599999999999998,-13.800000000000015,12.62121020446244
742,28.599999999999998,-13.600000000000016,14.64643230996985
743,28.599999999999998,-13.400000000000016,19.22830522853143
744,28.599999999999998,-13.200000000000017,
745,28.599999999999998,-13.000000000000018,
746,28.599999999999998,-12.800000000000018,
747,28.599999999999998,-12.60000000000002,
748,28.599999999999998,-12.40000000000002,
749,28.599999999999998,-12.20000000000002,
750,28.599999999999998,-12.000000000000021,
751,28.599999999999998,-11.800000000000022,
752,28.599999999999998,-11.600000000000023,
753,28.599999999999998,-11.400000000000023,
754,28.599999999999998,-11.200000000000024,
755,28.599999999999998,-11.000000000000025,
756,28.599999999999998,-10.800000000000026,
757,28.599999999999998,-10.600000000000026,
758,28.599999999999998,-10.400000000000027,
759,28.599999999999998,-10.200000000000028,
760,28.599999999999998,-10.000000000000028,
761,28.599999999999998,-9.80000000000003,
762,28.599999999999998,-9.60000000000003,
763,28.599999999999998,-9.40000000000003,
764,28.599999999999998,-9.200000000000031,
765,28.599999999999998,-9.000000000000032,
766,28.599999999999998,-8.800000000000033,
767,28.599999999999998,-8.600000000000033,
768,28.599999999999998,-8.400000000000034,
769,28.599999999999998,-8.200000000000035,
770,28.599999999999998,-8.000000000000036,
771,28.599999999999998,-7.800000000000036,
772,28.599999999999998,-7.600000000000037,
773,28.599999999999998,-7.400000000000038,
774,28.599999999999998,-7.200000000000038,
775,28.599999999999998,-7.000000000000039,
776,28.599999999999998,-6.80000000000004,
777,28.599999999999998,-6.6000000000000405,
778,28.599999999999998,-6.400000000000041,
779,28.599999999999998,-6.200000000000042,
780,28.599999999999998,-6.000000000000043,
781,28.599999999999998,-5.800000000000043,
782,28.599999999999998,-5.600000000000044,
783,28.599999999999998,-5.400000000000045,
784,28.599999999999998,-5.2000000000000455,
785,28.599999999999998,-5.000000000000046,
786,28.599999999999998,-4.800000000000047,
787,28.599999999999998,-4.600000000000048,
788,28.599999999999998,-4.400000000000048,
789,28.599999999999998,-4.200000000000049,
790,28.599999999999998,-4.00000000000005,
791,28.599999999999998,-3.8000000000000504,
792,28.599999999999998,-3.600000000000051,
793,28.599999999999998,-3.400000000000052,
794,28.599999999999998,-3.2000000000000526,
795,28.599999999999998,-3.0000000000000533,
796,28.599999999999998,-2.800000000000054,
797,28.599999999999998,-2.6000000000000547,
798,28.599999999999998,-2.4000000000000554,
799,28.599999999999998,-2.200000000000056,
800,28.599999999999998,-2.000000000000057,
801,28.599999999999998,-1.8000000000000576,
802,28.599999999999998,-1.6000000000000583,
803,28.599999999999998,-1.400000000000059,
804,28.599999999999998,-1.2000000000000597,
805,28.599999999999998,-1.0000000000000604,
806,28.599999999999998,-0.8000000000000611,
807,28.599999999999998,-0.6000000000000618,
808,28.599999999999998,-0.40000000000006253,
809,28.599999999999998,-0.20000000000006324,
810,28.599999999999998,-6.394884621840902e-14,
811,28.599999999999998,0.19999999999993534,
812,28.599999999999998,0.39999999999993463,
813,28.599999999999998,0.5999999999999339,
814,28.599999999999998,0.7999999999999332,
815,28.599999999999998,0.9999999999999325,
816,28.599999999999998,1.1999999999999318,
817,28.599999999999998,1.399999999999931,
818,28.599999999999998,1.5999999999999304,
819,28.599999999999998,1.7999999999999297,
820,28.599999999999998,1.999999999999929,
821,28.599999999999998,2.1999999999999282,
822,28.599999999999998,2.3999999999999275,
823,28.599999999999998,2.599999999999927,
824,28.599999999999998,2.799999999999926,
825,28.599999999999998,2.9999999999999254,
826,28.599999999999998,3.1999999999999247,
827,28.599999999999998,3.399999999999924,
828,28.599999999999998,3.5999999999999233,
829,28.599999999999998,3.7999999999999226,
830,28.599999999999998,3.999999999999922,
831,28.599999999999998,4.199999999999921,
832,28.599999999999998,4.39999999999992,
833,28.599999999999998,4.59999999999992,
834,28.599999999999998,4.799999999999919,
835,28.599999999999998,4.999999999999918,
836,28.599999999999998,5.199999999999918,
837,28.599999999999998,5.399999999999917,
838,28.599999999999998,5.599999999999916,
839,28.599999999999998,5.7999999999999154,
840,28.599999999999998,5.999999999999915,
841,28.599999999999998,6.199999999999914,
842,28.599999999999998,6.399999999999913,
843,28.599999999999998,6.599999999999913,
